Geneid,nodule_al_uniq,root_al_uniq,nodule_almult,root_almult
gene:GLYMA_04G140600,0,0,1,0
gene:GLYMA_04G140700,0,0,5,4
gene:GLYMA_04G140800,0,0,0,0
gene:GLYMA_04G140900,27,31,37,39
gene:GLYMA_04G141000,29,37,60,93
gene:GLYMA_04G141100,0,0,0,0
gene:GLYMA_04G141200,0,0,10,16
gene:GLYMA_04G141300,1,0,1,0
gene:GLYMA_04G141400,5,37,8,65
gene:GLYMA_04G141500,0,0,0,0
gene:GLYMA_04G141600,0,4,11,11
gene:GLYMA_04G141700,0,0,0,0
gene:GLYMA_04G141800,44,87,46,87
gene:GLYMA_04G141900,41,58,57,101
gene:GLYMA_04G142000,1,0,1,0
gene:GLYMA_04G142100,26,25,34,31
gene:GLYMA_04G142200,0,0,0,0
gene:GLYMA_04G142300,680,904,735,963
gene:GLYMA_04G142400,57,57,57,57
gene:GLYMA_04G142500,0,0,0,0
gene:GLYMA_04G142600,0,4,1,4
gene:GLYMA_04G142700,0,14,0,36
gene:GLYMA_04G142800,0,0,1,0
gene:GLYMA_04G142900,11,25,50,81
gene:GLYMA_04G143000,0,0,2,0
gene:GLYMA_04G143100,0,0,4,35
gene:GLYMA_04G143200,0,0,0,0
gene:GLYMA_04G143300,0,0,0,0
gene:GLYMA_04G143400,0,0,4,4
gene:GLYMA_04G143500,0,1,35,17
gene:GLYMA_04G143600,0,0,61,105
gene:GLYMA_04G143700,0,0,11,26
gene:GLYMA_04G143800,0,0,0,0
gene:GLYMA_04G143900,0,0,0,0
gene:GLYMA_04G144000,0,0,0,0
gene:GLYMA_04G144100,0,0,0,0
gene:GLYMA_04G144200,0,0,0,0
gene:GLYMA_04G144300,160,218,292,506
gene:GLYMA_04G144400,0,0,0,0
gene:GLYMA_04G144500,0,1,0,2
gene:GLYMA_04G144600,14,8,210,126
gene:GLYMA_04G144700,0,0,0,0
gene:GLYMA_04G144800,1,0,1,0
gene:GLYMA_04G144900,40,2,87,18
gene:GLYMA_04G145000,33,51,102,161
gene:GLYMA_04G145100,0,3,0,7
gene:GLYMA_04G145200,26,31,28,34
gene:GLYMA_04G145300,0,0,0,0
gene:GLYMA_04G145400,145,63,204,110
gene:GLYMA_04G145500,0,0,0,0
gene:GLYMA_04G145600,0,4,0,9
gene:GLYMA_04G145700,46,52,57,130
gene:GLYMA_04G145800,0,0,2,8
gene:GLYMA_04G145900,5,5,5,6
gene:GLYMA_04G146000,256,163,428,303
gene:GLYMA_04G146100,9,22,15,35
gene:GLYMA_04G146200,0,0,24,32
gene:GLYMA_04G146300,0,0,1,0
gene:GLYMA_04G146400,36,18,567,195
gene:GLYMA_04G146500,3,5,3,3
gene:GLYMA_04G146600,10,19,86,187
gene:GLYMA_04G146700,0,0,0,0
gene:GLYMA_04G146800,14,45,29,75
gene:GLYMA_04G146900,67,50,95,83
gene:GLYMA_04G147000,60,191,60,193
gene:GLYMA_04G147100,8,5,8,5
gene:GLYMA_04G147200,2,10,2,10
gene:GLYMA_04G147300,0,0,0,0
gene:GLYMA_04G147400,0,0,0,0
gene:GLYMA_04G147500,5,0,5,0
gene:GLYMA_04G147600,43,124,44,130
gene:GLYMA_04G147700,623,870,1067,1708
gene:GLYMA_04G147800,43,7,51,9
gene:GLYMA_04G147900,0,0,0,0
gene:GLYMA_04G148000,4,0,6,0
gene:GLYMA_04G148100,4,32,5,32
gene:GLYMA_04G148200,228,185,324,234
gene:GLYMA_04G148300,79,57,116,77
gene:GLYMA_04G148400,2,5,2,7
gene:GLYMA_04G148500,0,0,45,38
gene:GLYMA_04G148600,0,0,7,0
gene:GLYMA_04G148700,0,0,0,0
gene:GLYMA_04G148800,34,22,53,29
gene:GLYMA_04G148900,2,0,2,0
gene:GLYMA_04G149000,0,0,8,7
gene:GLYMA_04G149100,0,0,0,0
gene:GLYMA_04G149200,221,200,349,344
gene:GLYMA_04G149300,15,59,21,84
gene:GLYMA_04G149400,0,0,0,0
gene:GLYMA_04G149500,0,0,10,12
gene:GLYMA_04G149600,54,84,133,190
gene:GLYMA_04G149700,0,0,1,21
gene:GLYMA_04G149800,0,0,4,8
gene:GLYMA_04G149900,61,85,113,203
gene:GLYMA_04G150000,0,0,0,0
gene:GLYMA_04G150100,0,0,0,0
gene:GLYMA_04G150200,0,0,0,0
gene:GLYMA_04G150300,0,0,0,8
gene:GLYMA_04G150400,443,588,528,725
gene:GLYMA_04G150500,62,89,99,131
gene:GLYMA_04G150600,0,0,6,2
gene:GLYMA_04G150700,0,0,0,0
gene:GLYMA_04G150800,0,0,0,0
gene:GLYMA_04G150900,0,11,1,23
gene:GLYMA_04G151000,0,13,0,20
gene:GLYMA_04G151100,0,0,2,6
gene:GLYMA_04G151200,6,46,6,66
gene:GLYMA_04G151300,3,47,4,61
gene:GLYMA_04G151400,0,0,4,9
gene:GLYMA_04G151500,37,7,52,30
gene:GLYMA_04G151600,72,12,87,19
gene:GLYMA_04G151700,0,0,1,0
gene:GLYMA_04G151800,0,0,0,0
gene:GLYMA_04G151900,0,0,4,16
gene:GLYMA_04G152000,0,0,6,0
gene:GLYMA_04G152100,1,3,1,3
gene:GLYMA_04G152200,14,18,19,38
gene:GLYMA_04G152300,1,0,4,0
gene:GLYMA_04G152400,0,0,0,1
gene:GLYMA_04G152500,0,0,2,0
gene:GLYMA_04G152600,0,0,3,19
gene:GLYMA_04G152700,9,35,9,35
gene:GLYMA_04G152800,10,33,39,77
gene:GLYMA_04G152900,2,0,10,0
gene:GLYMA_04G153000,1,0,1,0
gene:GLYMA_04G153100,8,7,10,8
gene:GLYMA_04G153200,0,0,3,9
gene:GLYMA_04G153300,1,1,10,32
gene:GLYMA_04G153400,0,0,0,0
gene:GLYMA_04G153500,0,0,0,0
gene:GLYMA_04G153600,0,0,0,0
gene:GLYMA_04G153700,12,96,41,318
gene:GLYMA_04G153800,0,0,0,0
gene:GLYMA_04G153900,0,0,0,0
gene:GLYMA_04G154000,54,99,59,102
gene:GLYMA_04G154100,183,196,302,340
gene:GLYMA_04G154200,0,2,0,9
gene:GLYMA_04G154300,55,84,202,200
gene:GLYMA_04G154400,2,10,3,10
gene:GLYMA_04G154500,154,201,268,314
gene:GLYMA_04G154600,107,56,518,312
gene:GLYMA_04G154700,0,0,28,36
gene:GLYMA_04G154800,0,0,1,0
gene:GLYMA_04G154900,0,0,0,0
gene:GLYMA_04G155000,63,95,82,124
gene:GLYMA_04G155100,6,21,29,67
gene:GLYMA_04G155200,5,19,7,25
gene:GLYMA_04G155300,33,76,62,91
gene:GLYMA_04G155400,44,8,45,9
gene:GLYMA_04G155500,0,0,11,3
gene:GLYMA_04G155600,17,9,33,17
gene:GLYMA_04G155700,2,0,2,0
gene:GLYMA_04G155800,29,31,29,31
gene:GLYMA_04G155900,79,219,79,221
gene:GLYMA_04G156000,63,37,84,56
gene:GLYMA_04G156100,0,2,0,4
gene:GLYMA_04G156200,5,4,9,13
gene:GLYMA_04G156300,60,92,101,131
gene:GLYMA_04G156400,0,0,0,0
gene:GLYMA_04G156500,9,1,15,10
gene:GLYMA_04G156600,0,0,2,2
gene:GLYMA_04G156700,2,6,2,6
gene:GLYMA_04G156800,1,2,1,2
gene:GLYMA_04G1569002,2,1,30,13
gene:GLYMA_04G1569001,7,4,86,25
gene:GLYMA_04G157000,0,3,14,43
gene:GLYMA_04G157100,0,1,4,5
gene:GLYMA_04G157200,94,158,132,228
gene:GLYMA_04G157300,0,0,3,2
gene:GLYMA_04G157400,1,7,1,7
gene:GLYMA_04G157500,0,0,0,0
gene:GLYMA_04G157600,0,0,1,0
gene:GLYMA_04G157700,0,0,1,0
gene:GLYMA_04G157800,3,112,15,189
gene:GLYMA_04G157900,0,0,0,0
gene:GLYMA_04G158000,0,0,0,0
gene:GLYMA_04G158100,34,35,46,43
gene:GLYMA_04G158200,0,0,1,1
gene:GLYMA_04G158300,0,0,0,0
gene:GLYMA_04G158400,10,10,26,28
gene:GLYMA_04G158500,1,2,1,2
gene:GLYMA_04G158600,85,179,139,244
gene:GLYMA_04G158700,0,0,0,0
gene:GLYMA_04G158800,131,30,147,42
gene:GLYMA_04G158900,0,0,0,0
gene:GLYMA_04G159000,9,0,9,0
gene:GLYMA_04G159100,0,0,0,0
gene:GLYMA_04G159200,12,22,16,35
gene:GLYMA_04G159300,0,0,5,4
gene:GLYMA_04G159400,0,0,0,0
gene:GLYMA_04G159500,0,0,0,4
gene:GLYMA_04G159600,3,29,3,34
gene:ENSRNA049760742,0,0,27,7
gene:GLYMA_04G159700,1,1,3,12
gene:GLYMA_04G159800,0,0,1,0
gene:GLYMA_04G159900,0,0,1,1
gene:GLYMA_04G160000,0,11,0,20
gene:GLYMA_04G160100,19,186,45,446
gene:GLYMA_04G160200,0,0,0,0
gene:GLYMA_04G160300,0,0,9,10
gene:GLYMA_04G1604002,25,10,26,14
gene:GLYMA_04G1604001,35,25,35,25
gene:GLYMA_04G160500,2,0,3,2
gene:GLYMA_04G160600,0,0,0,0
gene:GLYMA_04G160700,0,14,8,25
gene:GLYMA_04G160800,65,60,123,106
gene:GLYMA_04G1609002,4,5,7,5
gene:GLYMA_04G1609001,19,23,32,39
gene:GLYMA_04G161000,22,65,43,111
gene:GLYMA_04G161100,0,0,0,0
gene:GLYMA_04G161200,4,1,38,33
gene:GLYMA_04G161300,24,23,57,122
gene:GLYMA_04G161400,0,0,0,0
gene:GLYMA_04G161500,0,0,0,0
gene:GLYMA_04G161600,0,0,0,0
gene:GLYMA_04G161700,0,0,0,0
gene:GLYMA_04G161800,0,0,4,7
gene:GLYMA_04G161900,0,0,0,0
gene:GLYMA_04G162000,0,0,1,10
gene:GLYMA_04G162100,0,2,2,2
gene:GLYMA_04G162200,0,1,0,1
gene:GLYMA_04G162300,1,0,1,0
gene:GLYMA_04G162400,4,12,7,17
gene:GLYMA_04G162500,0,0,1,0
gene:GLYMA_04G162600,18,17,27,22
gene:GLYMA_04G162700,74,42,148,73
gene:GLYMA_04G162800,480,540,846,936
gene:GLYMA_04G162900,0,0,0,0
gene:GLYMA_04G163000,35,31,35,31
gene:GLYMA_04G163100,7,0,7,1
gene:GLYMA_04G163200,4,1,9,2
gene:GLYMA_04G163300,0,0,0,0
gene:GLYMA_04G163400,489,460,627,622
gene:GLYMA_04G163500,3,6,2,7
gene:GLYMA_04G163600,71,99,125,181
gene:GLYMA_04G163700,0,0,11,10
gene:GLYMA_04G163800,7,8,11,12
gene:GLYMA_04G163900,0,0,0,0
gene:GLYMA_04G164000,0,0,0,0
gene:GLYMA_04G164100,8,66,37,135
gene:GLYMA_04G164200,109,181,161,256
gene:GLYMA_04G164300,27,20,34,27
gene:GLYMA_04G164400,85,203,135,381
gene:GLYMA_04G164500,41,111,102,324
gene:GLYMA_04G164600,0,0,7,4
gene:GLYMA_04G164700,0,0,0,1
gene:GLYMA_04G164800,0,1,0,3
gene:ENSRNA049760771,0,0,4,0
gene:GLYMA_04G164900,0,0,0,0
gene:GLYMA_04G165000,16,77,26,158
gene:GLYMA_04G165100,21,40,28,57
gene:GLYMA_04G165200,0,0,0,0
gene:GLYMA_04G165300,1,2,5,3
gene:GLYMA_04G165400,6,30,6,64
gene:GLYMA_04G165500,375,767,580,1082
gene:GLYMA_04G165600,44,117,201,175
gene:GLYMA_04G165700,12,19,22,41
gene:GLYMA_04G165800,4,76,4,103
gene:GLYMA_04G165900,119,41,170,58
gene:GLYMA_04G166000,0,0,0,0
gene:GLYMA_04G166100,61,69,101,119
gene:GLYMA_04G166200,0,0,0,0
gene:GLYMA_04G166300,88,137,170,227
gene:GLYMA_04G166400,1,0,1,0
gene:GLYMA_04G166500,0,0,0,0
gene:GLYMA_04G166600,5,38,6,52
gene:GLYMA_04G166700,258,310,494,695
gene:GLYMA_04G166800,0,0,1,0
gene:GLYMA_04G166900,3,0,5,0
gene:GLYMA_04G167000,0,0,0,1
gene:GLYMA_04G167100,0,0,0,0
gene:GLYMA_04G167200,0,8,1,20
gene:GLYMA_04G167300,93,134,142,192
gene:GLYMA_04G167400,1,0,1,0
gene:GLYMA_04G167500,8,2,16,5
gene:GLYMA_04G167600,0,0,0,0
gene:GLYMA_04G167700,0,1,26,43
gene:ENSRNA049760745,0,0,19,0
gene:GLYMA_04G167800,9,10,15,10
gene:GLYMA_04G167900,0,1,0,3
gene:GLYMA_04G168000,0,3,22,32
gene:GLYMA_04G168100,0,1,116,23
gene:GLYMA_04G168200,0,0,2,9
gene:GLYMA_04G168300,46,102,62,132
gene:GLYMA_04G168400,1,0,1,1
gene:GLYMA_04G168500,3,23,9,45
gene:GLYMA_04G168600,1,2,16,16
gene:GLYMA_04G168700,0,0,5,7
gene:GLYMA_04G168800,0,0,5,4
gene:GLYMA_04G168900,0,0,1,0
gene:GLYMA_04G169000,0,0,0,0
gene:GLYMA_04G169100,0,0,0,0
gene:GLYMA_04G169200,72,111,112,143
gene:GLYMA_04G169300,8,12,17,25
gene:GLYMA_04G169400,1,5,1,8
gene:GLYMA_04G169500,17,37,25,69
gene:GLYMA_04G169600,0,2,1,8
gene:GLYMA_04G169700,0,0,1,0
gene:GLYMA_04G169800,0,0,0,0
gene:GLYMA_04G169900,1,8,6,27
gene:GLYMA_04G170000,0,0,3,21
gene:GLYMA_04G170100,0,3,0,3
gene:GLYMA_04G170200,0,0,0,0
gene:GLYMA_04G170300,26,32,35,44
gene:GLYMA_04G170400,275,184,395,287
gene:GLYMA_04G170500,18,50,21,56
gene:GLYMA_04G170600,1,13,8,15
gene:GLYMA_04G170700,0,1,3,1
gene:GLYMA_04G170800,0,1,13,32
gene:GLYMA_04G170900,0,0,2,3
gene:GLYMA_04G171000,0,0,19,3
gene:GLYMA_04G171100,0,0,1,1
gene:GLYMA_04G171200,6,21,10,31
gene:GLYMA_04G171300,228,43,327,64
gene:GLYMA_04G171400,1058,1314,1411,1537
gene:GLYMA_04G171500,0,0,154,63
gene:GLYMA_04G171600,13,1,21,2
gene:GLYMA_04G171700,25,36,44,67
gene:GLYMA_04G171800,0,6,2,6
gene:GLYMA_04G171900,0,4,0,4
gene:GLYMA_04G172000,0,0,0,0
gene:GLYMA_04G172100,0,0,0,0
gene:GLYMA_04G172200,0,0,1,5
gene:GLYMA_04G172300,47,87,75,154
gene:GLYMA_04G172400,0,0,4,1
gene:GLYMA_04G172500,0,34,0,69
gene:GLYMA_04G172600,0,3,22,22
gene:GLYMA_04G172700,0,0,0,0
gene:GLYMA_04G172800,0,0,0,1
gene:GLYMA_04G172900,4140,10,4871,25
gene:GLYMA_04G173000,1367,2,1545,60
gene:GLYMA_04G173100,96,426,108,500
gene:GLYMA_04G173200,7,154,17,212
gene:GLYMA_04G173300,426,1150,861,1916
gene:GLYMA_04G173400,0,0,31,12
gene:GLYMA_04G173500,0,105,1,154
gene:GLYMA_04G173600,0,0,0,0
gene:GLYMA_04G173700,0,0,1,7
gene:GLYMA_04G173800,0,0,3,6
gene:GLYMA_04G173900,0,0,0,0
gene:GLYMA_04G174000,1,0,2,0
gene:GLYMA_04G174100,0,3,0,3
gene:GLYMA_04G174200,0,0,0,0
gene:GLYMA_04G174300,1,0,2,1
gene:GLYMA_04G174400,3,9,6,15
gene:GLYMA_04G174500,2,14,16,41
gene:GLYMA_04G174600,1,0,1,0
gene:GLYMA_04G174700,2,7,14,16
gene:GLYMA_04G174800,301,264,464,481
gene:GLYMA_04G174900,0,0,0,2
gene:GLYMA_04G175000,0,0,0,0
gene:GLYMA_04G1751002,3,6,4,7
gene:GLYMA_04G1751001,14,16,44,38
gene:GLYMA_04G175200,0,0,1,11
gene:GLYMA_04G175300,158,119,732,235
gene:GLYMA_04G175400,48,79,113,139
gene:GLYMA_04G175500,0,0,0,0
gene:GLYMA_04G175600,0,0,8,6
gene:GLYMA_04G175700,0,0,24,34
gene:GLYMA_04G175800,0,0,4,33
gene:GLYMA_04G175900,36,49,44,116
gene:GLYMA_04G176000,11,22,11,22
gene:GLYMA_04G176100,0,0,1,5
gene:GLYMA_04G176200,0,1,0,1
gene:GLYMA_04G176300,0,0,0,0
gene:GLYMA_04G1764002,1,12,1,12
gene:GLYMA_04G1764001,72,291,102,601
gene:GLYMA_04G176500,47,52,75,84
gene:GLYMA_04G176600,24,102,35,128
gene:GLYMA_04G176700,0,0,0,0
gene:GLYMA_04G176800,51,57,89,120
gene:GLYMA_04G176900,16,58,22,89
gene:GLYMA_04G177000,82,47,95,52
gene:GLYMA_04G177100,0,3,2,4
gene:GLYMA_04G177200,19,11,23,21
gene:GLYMA_04G177300,57,91,366,405
gene:GLYMA_04G177400,0,0,0,0
gene:GLYMA_04G177500,0,0,20,20
gene:GLYMA_04G177600,46,130,58,168
gene:GLYMA_04G177700,182,330,221,385
gene:GLYMA_04G177800,0,1,2,4
gene:GLYMA_04G177900,19,29,45,61
gene:GLYMA_04G178000,121,91,399,419
gene:GLYMA_04G178100,556,3051,681,3717
gene:GLYMA_04G178200,123,105,402,433
gene:GLYMA_04G178300,4,5,5,7
gene:GLYMA_04G178400,25,54,53,95
gene:GLYMA_04G178500,24,40,29,56
gene:GLYMA_04G178600,1,2,2,15
gene:GLYMA_04G178700,33,25,36,31
gene:GLYMA_04G178800,0,1,0,7
gene:GLYMA_04G178900,1,2,1,4
gene:GLYMA_04G179000,0,0,0,0
gene:GLYMA_04G179100,150,104,435,366
gene:GLYMA_04G179200,0,0,24,39
gene:GLYMA_04G179300,227,352,242,403
gene:GLYMA_04G179400,0,0,0,0
gene:GLYMA_04G179500,0,0,0,0
gene:GLYMA_04G179600,0,0,0,0
gene:GLYMA_04G179700,8,25,35,46
gene:GLYMA_04G179800,22,18,28,38
gene:GLYMA_04G179900,0,14,3,51
gene:GLYMA_04G180000,59,263,145,613
gene:GLYMA_04G180100,365,483,565,758
gene:GLYMA_04G180200,6,8,15,42
gene:GLYMA_04G180300,0,0,7,0
gene:GLYMA_04G180400,1545,1938,1859,2422
gene:GLYMA_04G180500,2,1,3,1
gene:GLYMA_04G180600,0,0,1,16
gene:GLYMA_04G180700,0,0,6,7
gene:GLYMA_04G180800,47,100,65,109
gene:GLYMA_04G180900,7,34,20,77
gene:GLYMA_04G181000,0,0,0,0
gene:GLYMA_04G181100,2,0,8,1
gene:GLYMA_04G181200,67,75,100,116
gene:GLYMA_04G181300,0,1,0,1
gene:GLYMA_04G181400,0,0,3,4
gene:GLYMA_04G181500,14,53,21,77
gene:GLYMA_04G181600,0,0,1,3
gene:GLYMA_04G181700,0,0,0,0
gene:GLYMA_04G181800,0,0,1,1
gene:GLYMA_04G181900,59,204,96,289
gene:GLYMA_04G182000,83,89,127,166
gene:GLYMA_04G1821002,11,14,19,27
gene:GLYMA_04G1821001,46,17,67,27
gene:GLYMA_04G182200,1,3,1,4
gene:GLYMA_04G182300,1,35,1,47
gene:GLYMA_04G182400,0,0,0,0
gene:GLYMA_04G182500,0,0,0,0
gene:GLYMA_04G182600,3,35,3,35
gene:GLYMA_04G182700,37,53,79,146
gene:GLYMA_04G182800,1,5,2,6
gene:GLYMA_04G182900,44,41,47,44
gene:GLYMA_04G183000,1,4,1,4
gene:GLYMA_04G183100,12,35,13,35
gene:GLYMA_04G183200,0,0,4,0
gene:GLYMA_04G183300,27,89,34,89
gene:GLYMA_04G183400,127,364,176,474
gene:GLYMA_04G183500,0,0,0,0
gene:GLYMA_04G183600,26,4,26,5
gene:GLYMA_04G183700,0,38,2,64
gene:GLYMA_04G183800,1,0,4,1
gene:ENSRNA049760768,0,0,6,3
gene:GLYMA_04G183900,0,0,47,33
gene:GLYMA_04G184000,44,805,50,1158
gene:GLYMA_04G184100,0,0,0,0
gene:GLYMA_04G184200,0,0,0,0
gene:GLYMA_04G184300,237,363,486,528
gene:GLYMA_04G184400,12,8,12,8
gene:GLYMA_04G184500,1,8,1,10
gene:GLYMA_04G184600,88,103,107,135
gene:GLYMA_04G184700,10,2,10,3
gene:GLYMA_04G184800,0,0,0,9
gene:GLYMA_04G184900,288,171,290,175
gene:GLYMA_04G1850002,0,0,0,0
gene:GLYMA_04G1850001,0,0,0,0
gene:GLYMA_04G185100,0,5,0,5
gene:GLYMA_04G185200,7,25,7,25
gene:GLYMA_04G185300,238,162,241,165
gene:GLYMA_04G185400,0,4,0,4
gene:GLYMA_04G185500,14,6,22,15
gene:GLYMA_04G185600,17,12,17,22
gene:GLYMA_04G185700,99,67,115,79
gene:GLYMA_04G185800,1,2,2,10
gene:GLYMA_04G185900,14,12,14,12
gene:GLYMA_04G186000,28,0,51,7
gene:GLYMA_04G186100,1,0,1,0
gene:GLYMA_04G186200,4,37,7,38
gene:GLYMA_04G186300,21,29,47,61
gene:GLYMA_04G186400,32,56,48,78
gene:GLYMA_04G186500,82,28,98,36
gene:GLYMA_04G186600,0,0,0,1
gene:GLYMA_04G186700,16,14,23,18
gene:GLYMA_04G186800,17,14,26,19
gene:GLYMA_04G186900,0,18,7,24
gene:GLYMA_04G187000,365,165,430,188
gene:GLYMA_04G187100,0,0,0,0
gene:GLYMA_04G187200,0,0,0,0
gene:GLYMA_04G187300,4,6,6,11
gene:GLYMA_04G187400,0,0,0,0
gene:GLYMA_04G187500,727,1347,813,1446
gene:GLYMA_04G187600,27,75,89,171
gene:GLYMA_04G187700,16,20,37,35
gene:GLYMA_04G187800,117,27,156,35
gene:GLYMA_04G187900,60,1,79,2
gene:GLYMA_04G188000,466,105,483,106
gene:GLYMA_04G188100,259,2,265,2
gene:GLYMA_04G188200,19,20,32,36
gene:GLYMA_04G188300,0,0,0,0
gene:GLYMA_04G188400,42,14,56,32
gene:GLYMA_04G188500,0,14,0,17
gene:GLYMA_04G188600,1,1,1,2
gene:GLYMA_04G188700,20,14,59,20
gene:GLYMA_04G188800,11,22,29,40
gene:GLYMA_04G188900,53,61,64,69
gene:GLYMA_04G189000,1,3,1,3
gene:GLYMA_04G189100,0,0,3,1
gene:GLYMA_04G189200,16,33,32,43
gene:GLYMA_04G189300,64,103,100,154
gene:GLYMA_04G189400,0,1,0,1
gene:GLYMA_04G189500,0,0,0,0
gene:GLYMA_04G189600,109,161,186,335
gene:GLYMA_04G189700,0,0,0,0
gene:GLYMA_04G189800,2,4,5,16
gene:GLYMA_04G189900,116,72,193,112
gene:GLYMA_04G190000,2,15,2,17
gene:GLYMA_04G190100,203,87,262,107
gene:GLYMA_04G190200,46,37,51,45
gene:GLYMA_04G190300,8,108,9,165
gene:GLYMA_04G190400,30,62,33,79
gene:GLYMA_04G190500,24,79,51,144
gene:GLYMA_04G190600,1,5,1,5
gene:GLYMA_04G190800,102,633,105,641
gene:GLYMA_04G190700,2,3,2,3
gene:GLYMA_04G190900,63,132,63,134
gene:GLYMA_04G191000,0,0,2,0
gene:GLYMA_04G191100,213,80,328,137
gene:GLYMA_04G191200,3,18,4,26
gene:GLYMA_04G191300,0,0,1,0
gene:GLYMA_04G191400,32,52,135,99
gene:GLYMA_04G191500,84,176,88,183
gene:GLYMA_04G191600,52,52,78,68
gene:GLYMA_04G191700,0,3,2,3
gene:GLYMA_04G191800,54,46,54,48
gene:GLYMA_04G191900,13,58,66,140
gene:GLYMA_04G192000,50,88,145,228
gene:GLYMA_04G192100,187,212,253,307
gene:GLYMA_04G192200,36,59,241,198
gene:GLYMA_04G1923002,173,150,390,410
gene:GLYMA_04G1923001,29,44,54,82
gene:GLYMA_04G192400,0,0,0,0
gene:GLYMA_04G192500,0,17,2,21
gene:GLYMA_04G192600,240,164,384,316
gene:GLYMA_04G192700,0,0,0,0
gene:GLYMA_04G192800,28,7,30,10
gene:GLYMA_04G192900,121,69,220,149
gene:GLYMA_04G193000,50,86,78,116
gene:GLYMA_04G193100,7,4,9,4
gene:GLYMA_04G193200,9,36,9,38
gene:GLYMA_04G193300,2,4,2,4
gene:GLYMA_04G193400,1142,1696,4035,6549
gene:GLYMA_04G193500,1037,1477,3707,6129
gene:GLYMA_04G193600,11,20,23,46
gene:GLYMA_04G193700,29,21,80,44
gene:GLYMA_04G193800,249,164,361,244
gene:GLYMA_04G193900,3,2,5,2
gene:GLYMA_04G194000,75,61,92,73
gene:GLYMA_04G194100,52,116,81,167
gene:GLYMA_04G1942002,1,0,1,0
gene:GLYMA_04G1942001,132,90,186,185
gene:GLYMA_04G194300,0,0,1,11
gene:GLYMA_04G194400,0,0,0,0
gene:GLYMA_04G194500,23,49,51,102
gene:GLYMA_04G194600,25,11,29,21
gene:GLYMA_04G194700,314,556,478,872
gene:GLYMA_04G194800,34,79,61,116
gene:GLYMA_04G194900,148,200,295,413
gene:GLYMA_04G195000,1,0,1,0
gene:GLYMA_04G195100,652,545,1006,840
gene:GLYMA_04G195200,9,7,11,7
gene:GLYMA_04G195300,9,72,12,98
gene:GLYMA_04G195400,2,8,10,17
gene:GLYMA_04G195500,15,15,26,25
gene:GLYMA_04G195600,74,78,92,118
gene:GLYMA_04G195700,144,105,169,122
gene:GLYMA_04G195800,0,0,0,0
gene:ENSRNA049760749,0,0,33,0
gene:GLYMA_04G195900,0,4,0,5
gene:GLYMA_04G196000,135,275,181,356
gene:GLYMA_04G196100,90,325,122,361
gene:GLYMA_04G196200,170,187,309,323
gene:GLYMA_04G196300,5,8,5,10
gene:ENSRNA049760753,0,0,1,1
gene:GLYMA_04G196400,10,147,24,266
gene:GLYMA_04G196500,2,4,3,4
gene:GLYMA_04G196600,43,37,47,45
gene:GLYMA_04G196700,48,30,61,43
gene:GLYMA_04G196800,37,214,61,251
gene:GLYMA_04G196900,209,161,279,211
gene:GLYMA_04G197000,0,4,0,4
gene:GLYMA_04G197100,3,0,6,0
gene:GLYMA_04G197200,1,1,2,1
gene:GLYMA_04G197300,2,62,15,102
gene:GLYMA_04G197400,6,35,15,52
gene:GLYMA_04G197500,0,0,0,0
gene:GLYMA_04G197600,1,40,1,52
gene:GLYMA_04G197700,0,0,0,0
gene:GLYMA_04G197800,0,0,0,0
gene:GLYMA_04G197900,125,196,234,303
gene:GLYMA_04G198000,0,0,14,76
gene:GLYMA_04G198100,0,0,2,1
gene:GLYMA_04G198200,26,7,34,8
gene:GLYMA_04G198300,0,0,0,0
gene:GLYMA_04G198400,27,27,37,36
gene:GLYMA_04G198500,2,18,13,27
gene:GLYMA_04G1986002,0,0,0,0
gene:GLYMA_04G1986001,0,0,0,0
gene:GLYMA_04G198700,16,35,36,57
gene:GLYMA_04G198800,0,0,0,0
gene:GLYMA_04G198900,48,68,69,112
gene:GLYMA_04G199000,0,0,1,7
gene:GLYMA_04G199100,0,0,0,0
gene:GLYMA_04G199200,186,128,263,244
gene:GLYMA_04G1993002,12,25,19,42
gene:GLYMA_04G1993001,11,24,35,73
gene:GLYMA_04G199400,4,11,7,11
gene:GLYMA_04G199500,229,120,292,148
gene:GLYMA_04G199600,0,0,1,0
gene:GLYMA_04G199700,29,34,40,49
gene:GLYMA_04G199800,0,0,0,0
gene:GLYMA_04G199900,73,6,97,11
gene:GLYMA_04G200000,36,15,52,16
gene:GLYMA_04G200100,71,134,116,226
gene:GLYMA_04G200200,1,61,1,74
gene:GLYMA_04G200300,10,14,14,25
gene:GLYMA_04G200400,708,558,1163,1158
gene:GLYMA_04G200500,0,0,1,1
gene:GLYMA_04G200600,289,288,479,497
gene:GLYMA_04G200700,343,367,557,709
gene:GLYMA_04G200800,5,0,5,2
gene:GLYMA_04G200900,31,127,43,187
gene:GLYMA_04G201000,1,8,6,16
gene:GLYMA_04G201100,0,0,0,0
gene:GLYMA_04G201200,64,110,98,155
gene:GLYMA_04G201300,24,36,45,74
gene:GLYMA_04G201400,14,4,21,6
gene:GLYMA_04G201500,4,9,30,66
gene:GLYMA_04G201600,0,0,5,0
gene:GLYMA_04G201700,0,0,0,0
gene:GLYMA_04G201800,0,0,1,1
gene:GLYMA_04G201900,0,0,1,0
gene:GLYMA_04G202000,0,0,0,0
